ID,工作名称,招聘详细链接,公司名称,公司ID,公司性质,公司规模,公司招聘主页,公司地点,薪资,学历要求,工作经历,职位类型,公司福利,工作发布标签,更新时间
CC000604839J90250206000,高级java软件工程师,https://jobs.zhaopin.com/000604839250206.htm,上海安硕信息技术股份有限公司,CZ000604830,上市公司,10000人以上,https://company.zhaopin.com/CZ000604830.htm,北京,12K-20K,本科,3-5年,全职,节日福利、五险一金、绩效奖金、股票期权、交通补助,最新,2019-07-10 10:36:32
CC229672080J00147019814,Java中级、高级研发工程师,https://jobs.zhaopin.com/CC229672080J00147019814.htm,北京通泰信诚科技有限公司,CZ229672080,民营,20-99人,https://company.zhaopin.com/CZ229672080.htm,北京,10K-20K,本科,5-10年,全职,五险一金、餐补、带薪年假、定期体检、员工旅游,最新,2019-07-10 11:12:55
CC273391788J00235810503,JAVA开发工程师（中级）,https://jobs.zhaopin.com/CC273391788J00235810503.htm,上海睿民互联网科技有限公司,CZ273391780,民营,500-999人,https://company.zhaopin.com/CZ273391780.htm,北京-丰台区,8K-13K,本科,3-5年,全职,补充医疗保险、五险一金、定期体检,最新,2019-07-10 10:32:05
CC229403889J00146395212,高级java开发工程师,https://jobs.zhaopin.com/CC229403889J00146395212.htm,北京利成信华科技有限公司,CZ229403880,民营,100-499人,https://company.zhaopin.com/CZ229403880.htm,北京,8K-15K,本科,3-5年,全职,无,最新,2019-07-10 15:21:58
CC298954736J90250019000,JAVA架构师/技术经理,https://jobs.zhaopin.com/298954736250019.htm,北京中软启信技术有限公司,CZ298954730,民营,20-99人,https://company.zhaopin.com/CZ298954730.htm,北京,20K-30K,本科,5-10年,全职,交通补助、带薪年假、定期体检、节日福利,最新,2019-07-10 10:18:19
CC846952080J00111124012,JAVA高级开发工程师,https://jobs.zhaopin.com/CC846952080J00111124012.htm,北京天工智造科技有限公司,CZ846952080,股份制企业,20-99人,https://company.zhaopin.com/CZ846952080.htm,北京,15K-20K,本科,5-10年,全职,五险一金、餐补、交通补助、通讯补助、定期体检,最新,2019-07-10 10:20:10
CC273391788J00285047303,JAVA开发工程师（中、高）,https://jobs.zhaopin.com/CC273391788J00285047303.htm,上海睿民互联网科技有限公司,CZ273391780,民营,500-999人,https://company.zhaopin.com/CZ273391780.htm,北京-顺义区,10K-15K,本科,3-5年,全职,补充医疗保险、五险一金、定期体检,最新,2019-07-10 10:32:05
CC120359452J90259005000,技术总监（java）,https://jobs.zhaopin.com/120359452259005.htm,北京捷通华声科技股份有限公司,CZ120359450,民营,100-499人,http://special.zhaopin.com/pagepublish/12035945/index.html,北京,30K-50K,本科,3-5年,全职,五险一金、绩效奖金、项目奖金、每年多次调薪、晋升空间,最新,2019-07-10 14:23:07
CC281322882J00025969811,Java工程师,https://jobs.zhaopin.com/CC281322882J00025969811.htm,北京运车网网络科技有限公司,CZ281322880,股份制企业,100-499人,https://company.zhaopin.com/CZ281322880.htm,北京,15K-20K,本科,3-5年,全职,五险一金、弹性工作、节日福利、定期体检、绩效奖金,最新,2019-07-10 15:11:24
CC183019722J00156570112,高级Java开发工程师,https://jobs.zhaopin.com/CC183019722J00156570112.htm,北京鑫丰南格科技股份有限公司,CZ183019720,股份制企业,100-499人,https://company.zhaopin.com/CZ183019720.htm,北京-丰台区,15K-25K,大专,5-10年,全职,五险一金、带薪年假、弹性工作,最新,2019-07-10 14:11:25
CC000620933J00156101912,中级java工程师,https://jobs.zhaopin.com/CC000620933J00156101912.htm,中信网络科技股份有限公司,CZ000620930,股份制企业,500-999人,http://special.zhaopin.com/pagepublish/62093/index.html,北京-朝阳区,10K-15K,本科,3-5年,全职,五险一金、年底双薪、餐补、带薪年假、定期体检,最新,2019-07-10 14:02:32
CC133741469J00183178611,高级Java工程师,https://jobs.zhaopin.com/CC133741469J00183178611.htm,北京中达金桥技术股份有限公司,CZ133741460,股份制企业,100-499人,http://special.zhaopin.com/pagepublish/13374146/index.html,北京-东城区,15K-20K,本科,5-10年,全职,周末双休、五险一金、带薪年假、定期体检,最新,2019-07-10 10:11:21
CC826837010J00151020511,JAVA工程师,https://jobs.zhaopin.com/CC826837010J00151020511.htm,北京源梦伟业网络科技有限公司,CZ826837010,民营,20-99人,https://company.zhaopin.com/CZ826837010.htm,北京,13K-25K,大专,3-5年,全职,五险一金、年底双薪、弹性工作、带薪年假,最新,2019-07-10 15:13:54
CC388317534J00081281711,软件工程师（JAVA）工程师,https://jobs.zhaopin.com/CC388317534J00081281711.htm,北京币码网络科技有限公司,CZ388317530,其它,20-99人,https://company.zhaopin.com/CZ388317530.htm,北京-朝阳区,10K-20K,学历不限,无经验,全职,无,最新,2019-07-10 13:39:33
CC447375014J00157391112,java+AI开发实习生,https://jobs.zhaopin.com/CC447375014J00157391112.htm,中青才智教育投资(北京)有限公司,CZ447375010,国企,500-999人,http://special.zhaopin.com/bf/2014/zgcrjy120485,北京-海淀区,8K-16K,大专,不限,全职,五险一金、年底双薪、加班补助、全勤奖、包住,最新,2019-07-10 10:02:32
CC375313780J00087492612,java开发助理,https://jobs.zhaopin.com/CC375313780J00087492612.htm,北京志联利盟科技发展有限公司,CZ375313780,民营,20-99人,https://company.zhaopin.com/CZ375313780.htm,北京,4K-6K,大专,1年以下,全职,周末双休、五险一金、交通补助、加班补助、全勤奖,最新,2019-07-10 15:40:03
CC534503021J00156036112,java工程师,https://jobs.zhaopin.com/CC534503021J00156036112.htm,惠通嘉华集团,CZ534503020,合资,1000-9999人,http://special.zhaopin.com/bj/2012/bjht113066,北京-朝阳区,10K-15K,本科,1-3年,全职,五险一金、绩效奖金、带薪年假、定期体检、补充医疗保险,最新,2019-07-10 15:23:50
CC120227021J90250932000,中级Java工程师（支付方向）,https://jobs.zhaopin.com/120227021250932.htm,北京农信互联科技集团有限公司,CZ120227020,民营,500-999人,https://company.zhaopin.com/CZ120227020.htm,北京-海淀区,10K-15K,本科,1-3年,全职,五险一金、年终分红、股票期权、带薪年假、节日福利,最新,2019-07-10 14:05:13
CC525159389J00150628715,Java开发工程师,https://jobs.zhaopin.com/CC525159389J00150628715.htm,中智智人信息技术有限公司,CZ525159380,国企,100-499人,https://company.zhaopin.com/CZ525159380.htm,北京,10K-14K,本科,3-5年,全职,五险一金、绩效奖金、带薪年假、加班补助、定期体检,最新,2019-07-10 13:49:45
CC120407457J00154739612,java开发工程师,https://jobs.zhaopin.com/CC120407457J00154739612.htm,北京联龙博通电子商务技术有限公司,CZ120407450,民营,1000-9999人,http://special.zhaopin.com/pagepublish/12040745/index.html,北京-西城区,12K-18K,本科,3-5年,全职,五险一金、餐补、带薪年假、节日福利、周末双休,最新,2019-07-10 09:54:49
CC235630532J00066971412,java开发工程师,https://jobs.zhaopin.com/CC235630532J00066971412.htm,北京博雅智学软件股份有限公司,CZ235630530,民营,100-499人,https://company.zhaopin.com/CZ235630530.htm,北京,15K-25K,大专,5-10年,全职,周末双休、五险一金、餐补、带薪年假、定期体检,最新,2019-07-10 00:53:32
CC522006924J00033592814,高级java工程师,https://jobs.zhaopin.com/CC522006924J00033592814.htm,北京海德康健信息科技有限公司,CZ522006920,民营,20-99人,https://company.zhaopin.com/CZ522006920.htm,北京,20K-30K,本科,5-10年,全职,周末双休、五险一金、年底双薪、绩效奖金、加班补助,最新,2019-07-10 14:04:27
CC281322882J00157163911,Java中级研发工程师,https://jobs.zhaopin.com/CC281322882J00157163911.htm,北京运车网网络科技有限公司,CZ281322880,股份制企业,100-499人,https://company.zhaopin.com/CZ281322880.htm,北京-海淀区,15K-20K,本科,3-5年,全职,五险一金、带薪年假、节日福利、全勤奖、定期体检,最新,2019-07-10 15:11:24
CZ760586270J00052610910,高级Java工程师,https://jobs.zhaopin.com/CZ760586270J00052610910.htm,北京云和互动信息技术有限公司,CZ760586270,民营,20-99人,https://company.zhaopin.com/CZ760586270.htm,北京,15K-25K,本科,10年以上,全职,周末双休、绩效奖金、股票期权、弹性工作,最新,2019-07-10 09:29:06
CC525159389J00150626715,Java项目经理,https://jobs.zhaopin.com/CC525159389J00150626715.htm,中智智人信息技术有限公司,CZ525159380,国企,100-499人,https://company.zhaopin.com/CZ525159380.htm,北京,10K-18K,本科,3-5年,全职,五险一金、绩效奖金、带薪年假、加班补助、定期体检,最新,2019-07-10 13:29:53
CC368918312J00126082713, 高级JAVA开发工程师,https://jobs.zhaopin.com/CC368918312J00126082713.htm,北京车音网科技有限公司,CZ368918310,股份制企业,100-499人,https://company.zhaopin.com/CZ368918310.htm,北京,15K-25K,本科,3-5年,全职,节日福利、带薪年假、定期体检、绩效奖金,最新,2019-07-10 11:45:22
CC255277531J00153947715,java高级开发工程师,https://jobs.zhaopin.com/CC255277531J00153947715.htm,北京江融信科技有限公司,CZ255277530,民营,100-499人,https://company.zhaopin.com/CZ255277530.htm,北京,20K-30K,本科,5-10年,全职,五险一金、年终分红、加班补助、通讯补助、带薪年假,最新,2019-07-10 14:27:47
CZ810368310J00163755410,java高级技术经理(可以兼职）,https://jobs.zhaopin.com/CZ810368310J00163755410.htm,碧炭网络科技有限公司,CZ810368310,民营,100-499人,https://company.zhaopin.com/CZ810368310.htm,北京,15K-20K,本科,5-10年,全职,周末双休、绩效奖金、带薪年假、股票期权、五险一金,最新,2019-07-10 00:51:42
CC151322829J00175812913,java软件开发经理,https://jobs.zhaopin.com/CC151322829J00175812913.htm,北京时代凌宇科技股份有限公司,CZ151322820,股份制企业,100-499人,https://company.zhaopin.com/CZ151322820.htm,北京,15K-20K,本科,3-5年,全职,健身俱乐部、五险一金、餐补、带薪年假、补充医疗保险,最新,2019-07-10 15:14:57
CC200752118J00141232311,高级java开发工程师,https://jobs.zhaopin.com/CC200752118J00141232311.htm,谓爱译译国际信息科技(北京)有限公司,CZ200752110,民营,20-99人,https://company.zhaopin.com/CZ200752110.htm,北京,15K-20K,大专,5-10年,全职,五险一金,最新,2019-07-10 15:08:41
CC695138921J00153153012,java高级工程师,https://jobs.zhaopin.com/CC695138921J00153153012.htm,北京方孔联科技有限公司,CZ695138920,股份制企业,100-499人,https://company.zhaopin.com/CZ695138920.htm,北京,15K-20K,本科,5-10年,全职,五险一金、免费停车、绩效奖金、弹性工作、创业公司,最新,2019-07-10 09:11:11
CC847103340J00146993111,Java高级工程师,https://jobs.zhaopin.com/CC847103340J00146993111.htm,北京博安智联科技有限公司,CZ847103340,民营,20-99人,https://company.zhaopin.com/CZ847103340.htm,北京,10K-20K,本科,3-5年,全职,五险一金、年底双薪、餐补、带薪年假、弹性工作,最新,2019-07-10 09:05:50
CC487579438J90250002000,JAVA开发工程师,https://jobs.zhaopin.com/487579438250002.htm,北京构力科技有限公司,CZ487579430,国企,100-499人,https://company.zhaopin.com/CZ487579430.htm,北京,15K-30K,本科,5-10年,全职,五险一金、年底双薪、绩效奖金、餐补、带薪年假,最新,2019-07-10 09:08:05
CC487579438J00066334912,高级Java开发工程师(GIS方向),https://jobs.zhaopin.com/CC487579438J00066334912.htm,北京构力科技有限公司,CZ487579430,国企,100-499人,https://company.zhaopin.com/CZ487579430.htm,北京,15K-30K,本科,5-10年,全职,五险一金、定期体检、节日福利、带薪年假、周末双休,最新,2019-07-10 09:00:23
CC135424103J00115259609,软件开发工程师（Java）(001632),https://jobs.zhaopin.com/CC135424103J00115259609.htm,北京辰安科技股份有限公司,CZ135424100,上市公司,1000-9999人,http://special.zhaopin.com/pagepublish/13542410/index.html,北京,15K-25K,本科,5-10年,全职,五险一金、绩效奖金、交通补助、10010、通讯补助,最新,2019-07-10 10:04:47
CC429997088J00148353510,Java开发工程师,https://jobs.zhaopin.com/CC429997088J00148353510.htm,北京隆缔文化传媒有限公司,CZ429997080,外商独资,100-499人,https://company.zhaopin.com/CZ429997080.htm,北京-大兴区,15K-25K,本科,5-10年,全职,五险一金、节日福利、周末双休、公司重点项目,最新,2019-07-10 09:04:23
CC120037767J90250117000,JAVA开发工程师,https://jobs.zhaopin.com/120037767250117.htm,北京华胜鸣天科技有限公司,CZ120037760,民营,100-499人,https://company.zhaopin.com/CZ120037760.htm,北京,6K-8K,本科,不限,全职,五险一金、绩效奖金、带薪年假,最新,2019-07-10 14:07:46
CC251526489J00154071612,java技术经理/主管,https://jobs.zhaopin.com/CC251526489J00154071612.htm,众金所(北京)投资管理有限公司,CZ251526480,民营,20-99人,https://company.zhaopin.com/CZ251526480.htm,北京,15K-25K,本科,3-5年,全职,无,最新,2019-07-10 10:59:39
CC290349927J00106966409,JAVA开发工程师,https://jobs.zhaopin.com/CC290349927J00106966409.htm,北京恒泰博远科技有限公司,CZ290349920,民营,20-99人,https://company.zhaopin.com/CZ290349920.htm,北京,10K-18K,本科,3-5年,全职,五险一金、绩效奖金、年终分红、加班补助、带薪年假,最新,2019-07-10 09:31:50
CC120868778J90268319000,阳光人寿总公司-信息技术部-JAVA开发工程师,https://jobs.zhaopin.com/12086877890268319000.htm,阳光保险集团股份有限公司,CZ120868770,股份制企业,1000-9999人,http://special.zhaopin.com/bj/2013/ygbx080974/,北京-海淀区,薪资面议,本科,3-5年,全职,节日福利、五险一金、绩效奖金、交通补助、餐补,最新,2019-07-10 14:51:51
CC846952080J00116631312,java中级工程师,https://jobs.zhaopin.com/CC846952080J00116631312.htm,北京天工智造科技有限公司,CZ846952080,股份制企业,20-99人,https://company.zhaopin.com/CZ846952080.htm,北京,10K-15K,本科,3-5年,全职,五险一金、餐补、交通补助、通讯补助、定期体检,最新,2019-07-10 10:20:10
CC120132548J00141654110,Java软件工程师,https://jobs.zhaopin.com/CC120132548J00141654110.htm,北京兆信信息技术股份有限公司,CZ120132540,民营,100-499人,http://special.zhaopin.com/pagepublish/12013254/index.html,北京,10K-18K,本科,3-5年,全职,五险一金、年底双薪、绩效奖金、交通补助、餐补,最新,2019-07-10 14:22:51
CC525173180J00126416409,Java前端开发,https://jobs.zhaopin.com/CC525173180J00126416409.htm,寰宇优才教育科技(北京)有限公司,CZ525173180,民营,100-499人,https://company.zhaopin.com/CZ525173180.htm,北京,8K-10K,学历不限,不限,全职,周末双休、定期体检、员工旅游、节日福利、带薪年假,最新,2019-07-10 09:05:45
CC575118831J90251529000,java开发实习生,https://jobs.zhaopin.com/575118831251529.htm,北京旭豪科技有限公司,CZ575118830,股份制企业,100-499人,https://company.zhaopin.com/CZ575118830.htm,北京-海淀区,6K-8K,大专,不限,全职,五险一金、年底双薪、年终分红、加班补助、全勤奖,最新,2019-07-10 10:12:41
CC183703322J00104474210,Java开发工程师[北京],https://jobs.zhaopin.com/CC183703322J00104474210.htm,北京华宏信达科技股份有限公司,CZ183703320,民营,20-99人,https://company.zhaopin.com/CZ183703320.htm,北京-丰台区,8K-15K,本科,5-10年,全职,五险一金、绩效奖金、加班补助、带薪年假、周末双休,最新,2019-07-10 13:47:00
